action_TFC_000,action_TFU_000,action_TNC_000,action_TNU_000
0.0,0.0,0.0,-0.5
0.0,0.0,0.0,0.0
0.0,0.0,0.0,-0.5
0.0,-0.5,0.0,0.0
0.0,0.0,-0.5,0.0
0.0,-0.5,0.0,0.0
0.0,0.0,0.0,-0.5
0.0,0.0,0.0,0.0
0.0,0.0,0.0,-0.5
0.0,-0.5,0.0,0.0
0.0,0.0,-0.5,0.0
0.0,-0.5,0.0,0.0
0.0,-0.5,0.0,-0.5
0.0,0.0,0.0,0.0
0.0,0.0,0.0,-0.5
0.0,-0.5,0.0,0.0
0.0,0.0,-0.5,0.0
0.0,-0.5,0.0,0.0
0.0,-0.5,0.0,-0.5
0.0,0.0,0.0,0.0
0.0,0.0,0.0,-0.5
0.0,-0.5,0.0,0.0
0.0,0.0,-0.5,0.0
0.0,-0.5,0.0,0.0
0.0,-0.5,0.0,-0.5
0.0,0.0,0.0,0.0
0.0,0.0,0.0,-0.5
0.0,-0.5,0.0,0.0
0.0,0.0,-0.5,0.0
0.0,-0.5,0.0,0.0
0.0,-0.5,0.0,-0.5
0.0,0.0,0.0,0.0
0.0,0.0,0.0,-0.5
0.0,-0.5,0.0,0.0
0.0,0.0,-0.5,0.0
0.0,-0.5,0.0,0.0
0.0,-0.5,0.0,-0.5
0.0,0.0,0.0,0.0
0.0,0.0,0.0,-0.5
0.0,-0.5,0.0,0.0
0.0,0.0,-0.5,0.0
0.0,-0.5,0.0,0.0
0.0,-0.5,0.0,-0.5
0.0,0.0,0.0,0.0
0.0,0.0,0.0,-0.5
0.0,-0.5,0.0,0.0
0.0,0.0,-0.5,0.0
0.0,-0.5,0.0,0.0
0.0,-0.5,0.0,-0.5
0.0,0.0,0.0,0.0
0.0,0.0,0.0,-0.5
0.0,-0.5,0.0,0.0
0.0,0.0,-0.5,0.0
0.0,-0.5,0.0,0.0
0.0,-0.5,0.0,-0.5
0.0,0.0,0.0,0.0
0.0,0.0,0.0,-0.5
0.0,-0.5,0.0,0.0
0.0,0.0,-0.5,0.0
0.0,-0.5,0.0,0.0
0.0,-0.5,0.0,-0.5
0.0,0.0,0.0,0.0
0.0,0.0,0.0,-0.5
0.0,-0.5,0.0,0.0
0.0,0.0,-0.5,0.0
0.0,-0.5,0.0,0.0
0.0,-0.5,0.0,-0.5
0.0,0.0,0.0,0.0
0.0,0.0,0.0,-0.5
0.0,-0.5,0.0,0.0
0.0,0.0,-0.5,0.0
0.0,-0.5,0.0,0.0
0.0,-0.5,0.0,-0.5
0.0,0.0,0.0,0.0
0.0,0.0,0.0,-0.5
0.0,-0.5,0.0,0.0
0.0,-0.95,-0.5,0.0
0.0,-0.5,-0.5,0.0
0.0,-0.5,0.0,-0.5
0.0,0.0,0.0,0.0
-0.5,0.0,0.0,-0.5
0.0,-0.5,0.0,0.0
0.0,-0.95,-0.5,0.0
0.0,0.0,0.0,-1.0
0.0,-0.5,-0.5,0.0
-1.5,-0.5,-0.5,-0.5
0.0,0.0,0.0,0.0
-0.5,0.0,0.0,-0.5
0.0,-0.5,0.0,0.0
0.0,-0.95,-0.5,0.0
0.0,0.0,0.0,-1.0
0.0,-0.5,-0.5,0.0
-1.5,-0.5,-0.5,-0.5
0.0,0.0,0.0,0.0
-0.5,0.0,0.0,-0.5
0.0,-0.5,0.0,0.0
0.0,-0.95,-0.5,0.0
0.0,0.0,0.0,-1.0
0.0,-0.5,-0.5,0.0
-1.5,-0.5,-0.5,-0.5
0.0,0.0,0.0,0.0
-0.5,0.0,0.0,-0.5
0.0,-0.5,0.0,0.0
0.0,-0.95,-0.5,0.0
0.0,0.0,0.0,-1.0
0.0,-0.5,-0.5,0.0
-1.5,-0.5,-0.5,-0.5
0.0,0.0,0.0,0.0
-0.5,0.0,0.0,-0.5
0.0,-0.5,0.0,0.0
0.0,-0.95,-0.5,0.0
0.0,0.0,0.0,-1.0
0.0,-0.5,-0.5,0.0
-1.5,-0.5,-0.5,-0.5
0.0,0.0,0.0,0.0
-0.5,0.0,0.0,-0.5
0.0,-0.5,0.0,0.0
0.0,-0.95,-0.5,0.0
0.0,0.0,0.0,-1.0
0.0,-0.5,-0.5,0.0
-1.5,-0.5,-0.5,-0.5
0.0,0.0,0.0,0.0
-0.5,0.0,0.0,-0.5
0.0,-0.5,0.0,0.0
0.0,-0.95,-0.5,0.0
0.0,0.0,0.0,-1.0
0.0,-0.5,-0.5,0.0
-1.5,-0.5,-0.5,-0.5
0.0,0.0,0.0,0.0
-0.5,0.0,0.0,-0.5
0.0,-0.5,0.0,0.0
0.0,-0.95,-0.5,0.0
0.0,0.0,0.0,-1.0
0.0,-0.5,-0.5,0.0
-1.5,-0.5,-0.5,-0.5
0.0,0.0,0.0,0.0
-0.5,-0.5,0.0,-0.5
0.0,-0.5,0.0,0.0
0.0,-0.95,-0.5,0.0
0.0,0.0,0.0,-1.0
0.0,-0.5,-0.5,0.0
-1.5,-0.5,-0.5,-0.5
0.0,0.0,0.0,0.0
-0.5,-0.5,0.0,-0.5
0.0,-0.5,0.0,0.0
0.0,-0.95,-0.5,0.0
0.0,0.0,0.0,-1.0
0.0,-0.5,-0.5,0.0
-1.5,-0.5,-0.5,-0.5
0.0,0.0,0.0,0.0
-0.5,-0.5,0.0,-0.5
0.0,-0.5,0.0,0.0
0.0,-0.95,-0.5,0.0
0.0,0.0,0.0,-1.0
0.0,-0.5,-0.5,0.0
-1.5,-0.5,-0.5,-0.5
0.0,0.0,0.0,0.0
-0.5,-0.5,0.0,-0.5
0.0,-0.5,0.0,0.0
0.0,-0.95,-0.5,0.0
0.0,0.0,0.0,-1.0
0.0,-0.5,-0.5,0.0
-1.5,-0.5,-0.5,-0.5
0.0,0.0,0.0,0.0
-0.5,-0.5,0.0,-0.5
0.0,-0.5,0.0,0.0
0.0,-0.95,-0.5,-0.545
0.0,0.0,0.0,-1.0
-0.04050000000000001,-0.5,-0.5,0.0
-1.5,-0.5,-0.905,-0.5
0.0,0.0,0.0,0.0
-0.5,-0.5,0.0,-0.5
0.0,-0.5,0.0,0.0
0.0,-0.95,-0.5,-0.545
0.0,0.0,0.0,-1.0
-0.04050000000000001,-0.5,-0.5,0.0
-1.5,-0.5,-0.905,-0.5
0.0,0.0,0.0,0.0
-0.5,-0.5,0.0,-0.5
0.0,-0.5,0.0,0.0
0.0,-0.95,-0.5,-0.545
0.0,0.0,0.0,-1.0
-0.04050000000000001,-0.5,-0.5,0.0
-1.5,-0.5,-0.905,-0.5
0.0,0.0,0.0,0.0
-0.5,-0.5,0.0,-0.5
0.0,-0.5,0.0,0.0
0.0,-0.95,-0.5,-0.545
0.0,0.0,0.0,-1.0
-0.04050000000000001,-0.5,-0.5,0.0
-1.5,-0.5,-0.905,-0.5
0.0,0.0,0.0,0.0
-0.5,-0.5,0.0,-0.5
0.0,-0.5,0.0,0.0
0.0,-0.95,-0.5,-0.545
0.0,0.0,0.0,-1.0
-0.04050000000000001,-0.5,-0.5,0.0
-1.5,-0.5,-0.905,-0.5
0.0,0.0,0.0,0.0
-0.5,-0.5,0.0,-0.5
0.0,-0.5,0.0,0.0
0.0,-0.95,-0.5,-0.545
0.0,0.0,0.0,-1.0
-0.04050000000000001,-0.5,-0.5,0.0
-1.5,-0.5,-0.905,-0.5
0.0,0.0,0.0,0.0
-0.5,-0.5,0.0,-0.5
0.0,-0.5,0.0,0.0
0.0,-0.95,-0.5,-0.545
0.0,0.0,0.0,-1.0
-0.04050000000000001,-0.5,-0.5,0.0
-1.5,-0.5,-0.905,-0.5
0.0,0.0,0.0,0.0
-0.5,-0.5,0.0,-0.5
0.0,-0.5,0.0,0.0
0.0,-0.95,-0.5,-0.545
0.0,0.0,0.0,-1.0
-0.04050000000000001,-0.5,-0.5,0.0
-1.5,-0.5,-0.905,-0.5
0.0,0.0,0.0,0.0
-0.5,-0.5,0.0,-0.5
0.0,-0.5,0.0,0.0
0.0,-0.95,-0.5,-0.545
0.0,0.0,0.0,-1.0
